Дата платежа;Сумма платежа;Дата покупки долга;Портфель;ClientID;Дата создания ClientID;UserID;Внутренняя служба;Дата закрепления;Дата открепления;Код получателя платежа
28.09.2021;0,05;13.05.2019;Портфель1;5018471;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
18.05.2021;7495,05;21.03.2019;Портфель2;4968469;21.03.2019;12626;Отдел юридического сопровождения;04.05.2021;NULL;7
01.11.2019;173,23;21.03.2019;Портфель3;4968505;21.03.2019;8066;Отдел взаимодействия;31.10.2019;31.07.2020;NULL
01.11.2019;0,01;21.03.2019;Портфель4;4968505;21.03.2019;8066;Отдел взаимодействия;31.10.2019;31.07.2020;NULL
15.11.2019;2,1;21.03.2019;Портфель5;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;NULL
15.05.2020;50;21.03.2019;Портфель1;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;52
15.05.2020;10;21.03.2019;Портфель2;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;52
28.01.2020;40;21.03.2019;Портфель3;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;NULL
28.01.2020;960;21.03.2019;Портфель4;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;NULL
28.10.2019;7,93;21.03.2019;Портфель5;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;NULL
15.11.2019;125;21.03.2019;Портфель1;4968539;21.03.2019;8066;Отдел взаимодействия;21.10.2019;30.09.2020;NULL
12.11.2021;10526,58;21.03.2019;Портфель2;4968539;21.03.2019;8703;Отдел Сопровождения Исполнительных Производств;02.11.2021;16.11.2021;52
06.10.2023;665,79;21.03.2019;Портфель3;4968579;21.03.2019;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;NULL;52
15.11.2019;1593,8;21.03.2019;Портфель4;4968513;21.03.2019;8066;Отдел взаимодействия;21.10.2019;03.12.2019;NULL
30.07.2021;30,94;21.03.2019;Портфель5;4968645;21.03.2019;8564;Отдел Сопровождения Исполнительных Производств;18.01.2021;30.09.2021;52
30.07.2021;349,09;21.03.2019;Портфель1;4968645;21.03.2019;8564;Отдел Сопровождения Исполнительных Производств;18.01.2021;30.09.2021;52
01.02.2024;818,88;21.03.2019;Портфель2;4968663;21.03.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;52
01.02.2024;101,3;21.03.2019;Портфель3;4968663;21.03.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;52
19.11.2021;11,25;21.03.2019;Портфель4;4968713;21.03.2019;9190;Отдел Сопровождения Исполнительных Производств;01.11.2021;30.06.2022;52
10.06.2021;1022,91;21.03.2019;Портфель5;4968751;21.03.2019;11410;Отдел Сопровождения Исполнительных Производств;07.04.2021;31.08.2021;52
15.02.2024;733,6;13.05.2019;Портфель1;5017887;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
05.08.2020;86,21;09.08.2019;Портфель2;5780979;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;27.05.2020;NULL;7
06.10.2021;87,38;09.08.2019;Портфель3;5780979;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;27.05.2020;NULL;7
25.05.2021;16,71;09.08.2019;Портфель4;5781373;09.08.2019;8067;Отдел взаимодействия;25.05.2021;17.08.2021;36
18.12.2021;200;09.08.2019;Портфель5;5781881;09.08.2019;8066;Отдел взаимодействия;16.12.2021;30.12.2021;7
29.06.2023;100;09.08.2019;Портфель1;5781071;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;06.12.2022;18.08.2023;7
22.06.2020;33;09.08.2019;Портфель2;5781081;09.08.2019;8066;Отдел взаимодействия;03.06.2020;07.06.2021;7
10.11.2020;2254,53;09.08.2019;Портфель3;5781161;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;27.05.2020;17.12.2021;7
14.02.2022;40;09.08.2019;Портфель4;5781271;09.08.2019;13130;Отдел Сопровождения Исполнительных Производств;02.02.2022;09.06.2022;7
21.12.2020;2331,76;09.08.2019;Портфель5;5781287;09.08.2019;9404;Отдел взаимодействия;08.12.2020;28.05.2021;7
07.08.2023;6,75;09.08.2019;Портфель1;5781287;09.08.2019;14501;Отдел Сопровождения Исполнительных Производств;24.07.2023;08.08.2023;7
07.08.2023;6098,2;09.08.2019;Портфель2;5781287;09.08.2019;14501;Отдел Сопровождения Исполнительных Производств;24.07.2023;08.08.2023;7
27.12.2023;6,63;09.08.2019;Портфель3;5781287;09.08.2019;12026;Отдел взаимодействия;08.08.2023;10.01.2024;7
15.12.2021;182,94;09.08.2019;Портфель4;5708041;09.08.2019;8066;Отдел взаимодействия;18.05.2021;10.02.2022;7
01.11.2020;2,22;09.08.2019;Портфель5;5708171;09.08.2019;8066;Отдел взаимодействия;23.10.2020;22.03.2021;7
21.12.2021;0,6;09.08.2019;Портфель1;5708171;09.08.2019;12687;Отдел Сопровождения Исполнительных Производств;18.10.2021;27.09.2022;7
21.04.2021;3202,74;09.08.2019;Портфель2;5708709;09.08.2019;8066;Отдел взаимодействия;26.02.2021;13.05.2021;7
09.07.2021;2871,06;09.08.2019;Портфель3;5708741;09.08.2019;9406;Отдел взаимодействия;25.06.2021;11.08.2021;7
18.03.2022;2354,42;09.08.2019;Портфель4;5709175;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;25.11.2021;26.09.2022;7
19.08.2022;2618,86;09.08.2019;Портфель5;5709175;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;25.11.2021;26.09.2022;7
01.12.2021;35,72;09.08.2019;Портфель1;5709181;09.08.2019;8067;Отдел взаимодействия;30.11.2021;08.12.2021;7
30.11.2021;720;09.08.2019;Портфель2;5709181;09.08.2019;8067;Отдел взаимодействия;30.11.2021;08.12.2021;7
24.07.2024;3000;09.08.2019;Портфель3;5708001;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;16.05.2023;NULL;7
05.11.2020;19949,14;09.08.2019;Портфель4;5707999;09.08.2019;8068;Отдел взаимодействия;26.10.2020;12.11.2020;7
14.12.2020;4524,05;09.08.2019;Портфель5;5708131;09.08.2019;8072;Отдел взаимодействия;26.10.2020;29.01.2021;7
22.09.2023;497,25;09.08.2019;Портфель1;5708359;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;16.05.2023;NULL;7
18.09.2022;2000;09.08.2019;Портфель2;5708369;09.08.2019;14393;Досудебное взыскание задолженности;02.09.2022;19.09.2022;7
18.09.2022;1000;09.08.2019;Портфель3;5708369;09.08.2019;14393;Досудебное взыскание задолженности;02.09.2022;19.09.2022;7
18.09.2022;5000;09.08.2019;Портфель4;5708369;09.08.2019;14393;Досудебное взыскание задолженности;02.09.2022;19.09.2022;7
15.12.2020;1577,85;09.08.2019;Портфель5;5708285;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;19.05.2020;20.05.2021;7
18.09.2022;2000;09.08.2019;Портфель1;5708369;09.08.2019;14393;Досудебное взыскание задолженности;02.09.2022;19.09.2022;7
18.01.2021;13,38;09.08.2019;Портфель2;5708467;09.08.2019;8067;Отдел взаимодействия;24.12.2020;01.04.2021;7
24.01.2022;15661,57;09.08.2019;Портфель3;5708561;09.08.2019;12687;Отдел Сопровождения Исполнительных Производств;02.11.2021;02.02.2022;7
09.11.2020;206,15;09.08.2019;Портфель4;5708679;09.08.2019;11189;Отдел взаимодействия;20.10.2020;11.02.2021;7
08.10.2020;19;09.08.2019;Портфель5;5708759;09.08.2019;8066;Отдел взаимодействия;03.06.2020;12.11.2020;7
15.06.2020;2,28;09.08.2019;Портфель1;5708759;09.08.2019;8066;Отдел взаимодействия;03.06.2020;12.11.2020;7
15.06.2020;9,35;09.08.2019;Портфель2;5708759;09.08.2019;8066;Отдел взаимодействия;03.06.2020;12.11.2020;7
15.06.2020;129,09;09.08.2019;Портфель3;5708759;09.08.2019;8066;Отдел взаимодействия;03.06.2020;12.11.2020;7
01.10.2020;283,92;09.08.2019;Портфель4;5708759;09.08.2019;8066;Отдел взаимодействия;03.06.2020;12.11.2020;7
11.09.2021;22;09.08.2019;Портфель5;5708923;09.08.2019;8066;Отдел взаимодействия;20.08.2021;02.11.2021;7
20.12.2021;6,01;09.08.2019;Портфель1;5708923;09.08.2019;8066;Отдел взаимодействия;15.11.2021;01.03.2022;7
16.12.2021;96,5;09.08.2019;Портфель2;5708923;09.08.2019;8066;Отдел взаимодействия;15.11.2021;01.03.2022;7
21.12.2021;85,61;09.08.2019;Портфель3;5709173;09.08.2019;12059;Отдел Сопровождения Исполнительных Производств;27.09.2021;10.01.2022;7
10.04.2024;2215,73;09.08.2019;Портфель4;5709173;09.08.2019;15193;Отдел взаимодействия;15.03.2024;NULL;7
31.12.2020;1541;09.08.2019;Портфель5;5709277;09.08.2019;8066;Отдел взаимодействия;13.10.2020;04.03.2021;7
13.02.2024;6,12;09.08.2019;Портфель1;5709543;09.08.2019;9406;Отдел взаимодействия;23.03.2021;NULL;36
19.07.2022;3,98;09.08.2019;Портфель2;5709511;09.08.2019;11787;Отдел Сопровождения Исполнительных Производств;06.04.2022;01.11.2022;36
12.04.2021;29,38;09.08.2019;Портфель3;5709649;09.08.2019;8066;Отдел взаимодействия;08.12.2020;26.04.2021;36
30.12.2022;3321,71;09.08.2019;Портфель4;5709993;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;24.07.2023;7
30.12.2022;509,72;09.08.2019;Портфель5;5709993;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;24.07.2023;7
25.06.2021;222,54;09.08.2019;Портфель1;5710397;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;09.06.2020;NULL;7
24.03.2022;194,61;09.08.2019;Портфель2;5710397;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;09.06.2020;NULL;7
10.06.2022;9428,99;09.08.2019;Портфель3;5710457;09.08.2019;12489;Отдел Сопровождения Исполнительных Производств;01.06.2021;20.06.2022;7
08.06.2021;2754,92;09.08.2019;Портфель4;5711005;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;23.12.2020;17.08.2021;7
17.11.2020;739,11;09.08.2019;Портфель5;5711349;09.08.2019;8066;Отдел взаимодействия;09.11.2020;24.03.2021;7
20.02.2022;373;09.08.2019;Портфель1;5711809;09.08.2019;8066;Отдел взаимодействия;17.01.2022;13.05.2022;7
15.04.2022;0,65;09.08.2019;Портфель2;5640363;09.08.2019;8066;Отдел взаимодействия;16.03.2022;03.08.2022;7
31.01.2022;17,45;09.08.2019;Портфель3;5710647;09.08.2019;12489;Отдел Сопровождения Исполнительных Производств;13.09.2021;30.06.2022;7
30.12.2020;481,13;09.08.2019;Портфель4;5711197;09.08.2019;8066;Отдел взаимодействия;28.12.2020;16.02.2021;36
26.04.2021;25;27.08.2019;Портфель5;5568459;27.08.2019;8066;Отдел взаимодействия;13.04.2021;11.08.2021;7
11.02.2022;7929;27.08.2019;Портфель1;5568473;27.08.2019;8066;Отдел взаимодействия;29.12.2021;12.05.2022;7
19.10.2022;768,7;27.08.2019;Портфель2;5568475;27.08.2019;12489;Отдел Сопровождения Исполнительных Производств;27.09.2021;01.11.2022;7
01.02.2023;133,69;27.08.2019;Портфель3;5568475;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;28.03.2024;7
26.06.2020;1326,1;27.08.2019;Портфель4;5568481;27.08.2019;8066;Отдел взаимодействия;29.05.2020;13.08.2020;7
30.04.2020;50;27.08.2019;Портфель5;5568485;27.08.2019;8066;Отдел взаимодействия;21.03.2020;30.09.2020;NULL
20.07.2020;846,72;27.08.2019;Портфель1;5568485;27.08.2019;8066;Отдел взаимодействия;21.03.2020;30.09.2020;7
05.05.2020;52;27.08.2019;Портфель2;5568487;27.08.2019;8066;Отдел взаимодействия;13.03.2020;29.12.2020;NULL
27.07.2021;16146,46;27.08.2019;Портфель3;5568489;27.08.2019;8066;Отдел взаимодействия;22.07.2021;17.08.2021;7
06.06.2020;21,29;27.08.2019;Портфель4;5568507;27.08.2019;8066;Отдел взаимодействия;11.03.2020;26.08.2020;7
05.10.2020;160;09.08.2019;Портфель5;5763963;09.08.2019;8066;Отдел взаимодействия;09.04.2020;13.11.2020;7
13.10.2021;1350,15;09.08.2019;Портфель1;5763963;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;14.12.2020;27.04.2022;7
16.01.2023;700;09.08.2019;Портфель2;5764027;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
10.11.2023;401,71;09.08.2019;Портфель3;5764553;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.01.2021;12.04.2024;7
11.09.2023;405,68;09.08.2019;Портфель4;5764553;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.01.2021;12.04.2024;7
17.08.2021;285,12;09.08.2019;Портфель5;5764103;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;13.07.2020;18.07.2022;7
15.02.2022;678,3;09.08.2019;Портфель1;5764103;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;13.07.2020;18.07.2022;7
13.10.2021;124,17;17.09.2019;Портфель2;5526777;17.09.2019;12230;Отдел Сопровождения Исполнительных Производств;13.09.2021;10.11.2021;56
13.10.2021;10264,79;17.09.2019;Портфель3;5526777;17.09.2019;12230;Отдел Сопровождения Исполнительных Производств;13.09.2021;10.11.2021;56
21.07.2021;200;17.09.2019;Портфель4;5526791;17.09.2019;8066;Отдел взаимодействия;14.09.2020;23.09.2021;56
22.01.2021;370;17.09.2019;Портфель5;5526791;17.09.2019;8066;Отдел взаимодействия;14.09.2020;23.09.2021;56
29.03.2021;80;17.09.2019;Портфель1;5526791;17.09.2019;8066;Отдел взаимодействия;14.09.2020;23.09.2021;56
08.01.2021;700;17.09.2019;Портфель2;5526791;17.09.2019;8066;Отдел взаимодействия;14.09.2020;23.09.2021;56
22.12.2020;100;17.09.2019;Портфель3;5526791;17.09.2019;8066;Отдел взаимодействия;14.09.2020;23.09.2021;56
21.01.2022;134,64;17.09.2019;Портфель4;5526791;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;13.12.2021;07.04.2022;56
05.04.2021;11752,69;17.09.2019;Портфель5;5526829;17.09.2019;8066;Отдел взаимодействия;15.03.2021;14.04.2021;56
05.04.2021;2918,63;17.09.2019;Портфель1;5526829;17.09.2019;8066;Отдел взаимодействия;15.03.2021;14.04.2021;56
01.01.2022;1424,54;17.09.2019;Портфель2;5526853;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;15.03.2022;66
01.01.2022;1680,87;17.09.2019;Портфель3;5526853;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;15.03.2022;66
29.10.2019;1429,02;17.09.2019;Портфель4;5526875;17.09.2019;1343;NULL;17.09.2019;19.11.2019;NULL
29.10.2019;16962;17.09.2019;Портфель5;5526875;17.09.2019;1343;NULL;17.09.2019;19.11.2019;NULL
29.10.2019;14806,14;17.09.2019;Портфель1;5526875;17.09.2019;1343;NULL;17.09.2019;19.11.2019;NULL
03.05.2024;755,97;17.09.2019;Портфель2;5526881;17.09.2019;8067;Отдел взаимодействия;28.11.2023;NULL;152
20.10.2022;859,32;17.09.2019;Портфель3;5526909;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;14.12.2020;NULL;66
04.08.2020;35,96;17.09.2019;Портфель4;5526925;17.09.2019;8072;Отдел взаимодействия;20.07.2020;04.03.2021;56
10.01.2023;390,64;17.09.2019;Портфель5;5526953;17.09.2019;8703;Отдел Сопровождения Исполнительных Производств;13.09.2021;16.05.2023;56
03.05.2024;15576,23;17.09.2019;Портфель1;5526881;17.09.2019;8067;Отдел взаимодействия;28.11.2023;NULL;152
15.03.2021;8175,51;17.09.2019;Портфель2;5526989;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;23.12.2020;17.08.2021;56
18.06.2022;3000;17.09.2019;Портфель3;5526989;17.09.2019;12342;Досудебное взыскание задолженности;26.11.2021;19.01.2023;NULL
19.04.2022;553,27;17.09.2019;Портфель4;5526993;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;01.11.2021;NULL;7
15.08.2024;1039;17.09.2019;Портфель5;5526995;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;18.07.2024;NULL;152
20.01.2022;453,82;17.09.2019;Портфель1;5526999;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;01.02.2021;20.05.2024;66
15.02.2023;172,07;17.09.2019;Портфель2;5527011;17.09.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
01.03.2023;198,34;17.09.2019;Портфель3;5527011;17.09.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
27.10.2022;230,41;17.09.2019;Портфель4;5527011;17.09.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
18.06.2021;318,54;17.09.2019;Портфель5;5527017;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;NULL;66
19.02.2024;241,09;17.09.2019;Портфель1;5527017;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;NULL;56
18.03.2024;241,09;17.09.2019;Портфель2;5527017;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;NULL;56
20.06.2023;255,88;17.09.2019;Портфель3;5527017;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2021;NULL;66
01.09.2021;3120,29;17.09.2019;Портфель4;5527023;17.09.2019;8066;Отдел взаимодействия;26.03.2021;07.09.2021;56
21.07.2021;102,04;17.09.2019;Портфель5;5527055;17.09.2019;9698;Отдел Сопровождения Исполнительных Производств;09.06.2020;24.08.2023;66
27.05.2022;43,26;17.09.2019;Портфель1;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;62,56;17.09.2019;Портфель2;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;9,08;17.09.2019;Портфель3;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;23,99;17.09.2019;Портфель4;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;48,23;17.09.2019;Портфель5;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;54,9;17.09.2019;Портфель1;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;3,75;17.09.2019;Портфель2;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;33,16;17.09.2019;Портфель3;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;11,4;17.09.2019;Портфель4;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;11,83;17.09.2019;Портфель5;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;22,08;17.09.2019;Портфель1;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;70,39;17.09.2019;Портфель2;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;20,83;17.09.2019;Портфель3;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;12;17.09.2019;Портфель4;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;30,91;17.09.2019;Портфель5;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;61,73;17.09.2019;Портфель1;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;51,65;17.09.2019;Портфель2;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;38,65;17.09.2019;Портфель3;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;17,83;17.09.2019;Портфель4;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
27.05.2022;32,99;17.09.2019;Портфель5;5548435;17.09.2019;8413;Отдел Сопровождения Исполнительных Производств;06.04.2022;02.09.2022;66
19.08.2020;22,26;09.07.2019;Портфель1;5535565;17.09.2019;8072;Отдел взаимодействия;23.07.2020;21.05.2021;56
20.12.2021;24,14;27.08.2019;Портфель2;5575809;27.08.2019;11972;Отдел Сопровождения Исполнительных Производств;10.11.2021;01.11.2022;7
20.12.2021;100,94;27.08.2019;Портфель3;5575809;27.08.2019;11972;Отдел Сопровождения Исполнительных Производств;10.11.2021;01.11.2022;7
20.12.2021;15,36;27.08.2019;Портфель4;5575809;27.08.2019;11972;Отдел Сопровождения Исполнительных Производств;10.11.2021;01.11.2022;7
20.12.2021;79;27.08.2019;Портфель5;5575809;27.08.2019;11972;Отдел Сопровождения Исполнительных Производств;10.11.2021;01.11.2022;7
29.06.2022;329,48;27.08.2019;Портфель1;5575841;27.08.2019;11787;Отдел Сопровождения Исполнительных Производств;02.11.2021;06.07.2022;7
01.08.2022;8,68;27.08.2019;Портфель2;5575843;27.08.2019;13541;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
23.12.2022;430,3;27.08.2019;Портфель3;5575843;27.08.2019;13541;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
28.07.2022;34,69;27.08.2019;Портфель4;5575843;27.08.2019;13541;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
23.09.2022;2231,65;27.08.2019;Портфель5;5575843;27.08.2019;13541;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
11.08.2022;28,91;27.08.2019;Портфель1;5575843;27.08.2019;13541;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
23.01.2024;1478,06;27.08.2019;Портфель2;5575843;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
23.01.2024;1478,06;27.08.2019;Портфель3;5575843;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
04.11.2022;1009;27.08.2019;Портфель4;5575863;27.08.2019;8066;Отдел взаимодействия;05.10.2022;29.03.2023;7
03.11.2020;4,42;27.08.2019;Портфель5;5575887;27.08.2019;8067;Отдел взаимодействия;16.10.2020;02.02.2021;7
12.03.2024;500;27.08.2019;Портфель1;5575909;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
12.03.2024;200;27.08.2019;Портфель2;5575909;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
30.07.2024;311,3;27.08.2019;Портфель3;5575917;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
30.07.2024;1,01;27.08.2019;Портфель4;5575917;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
11.03.2024;0,51;27.08.2019;Портфель5;5575929;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
09.02.2023;0,03;27.08.2019;Портфель1;5575929;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
15.05.2024;1828,69;27.08.2019;Портфель2;5575945;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;7
25.06.2024;2089,81;27.08.2019;Портфель3;5575945;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;7
17.03.2023;357,48;27.08.2019;Портфель4;5575951;27.08.2019;NULL;ОПЗХ;NULL;NULL;7
17.03.2023;297;27.08.2019;Портфель5;5575951;27.08.2019;NULL;ОПЗХ;NULL;NULL;7
05.10.2023;0,63;27.08.2019;Портфель1;5575953;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
08.09.2023;1000;27.08.2019;Портфель2;5575967;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;07.08.2023;16.04.2024;7
14.02.2023;1020,35;27.08.2019;Портфель3;5575979;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;07.08.2023;7
10.01.2024;1600,88;27.08.2019;Портфель4;5575981;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;NULL;7
21.06.2021;0,01;27.08.2019;Портфель5;5575501;27.08.2019;12059;Отдел Сопровождения Исполнительных Производств;27.04.2021;12.07.2021;7
21.06.2021;14,36;27.08.2019;Портфель1;5575501;27.08.2019;12059;Отдел Сопровождения Исполнительных Производств;27.04.2021;12.07.2021;7
01.04.2021;0,75;27.08.2019;Портфель2;5575515;27.08.2019;8066;Отдел взаимодействия;01.03.2021;28.09.2021;NULL
27.05.2021;2;27.08.2019;Портфель3;5575515;27.08.2019;8066;Отдел взаимодействия;01.03.2021;28.09.2021;7
22.04.2021;10,35;27.08.2019;Портфель4;5575515;27.08.2019;8066;Отдел взаимодействия;01.03.2021;28.09.2021;7
01.04.2021;0,75;27.08.2019;Портфель5;5575515;27.08.2019;8066;Отдел взаимодействия;01.03.2021;28.09.2021;7
17.05.2021;0,68;27.08.2019;Портфель1;5575515;27.08.2019;8066;Отдел взаимодействия;01.03.2021;28.09.2021;7
12.04.2022;11,6;27.08.2019;Портфель2;5575515;27.08.2019;13105;Отдел Сопровождения Исполнительных Производств;10.11.2021;30.06.2022;7
24.01.2024;0,23;10.09.2021;Портфель3;7446279;10.09.2021;12059;Отдел Сопровождения Исполнительных Производств;26.10.2023;29.02.2024;152
09.07.2020;1387,54;28.06.2019;Портфель4;5297623;28.06.2019;10210;Отдел взаимодействия;16.06.2020;07.08.2020;7
05.04.2023;15177,7;28.06.2019;Портфель5;5297651;28.06.2019;14499;Отдел Сопровождения Исполнительных Производств;09.02.2023;02.05.2023;7
17.09.2021;18,08;28.06.2019;Портфель1;5297653;28.06.2019;8066;Отдел взаимодействия;16.03.2021;30.09.2021;7
08.07.2021;66;28.06.2019;Портфель2;5297653;28.06.2019;8066;Отдел взаимодействия;16.03.2021;30.09.2021;7
15.06.2021;50,11;28.06.2019;Портфель3;5297653;28.06.2019;8066;Отдел взаимодействия;16.03.2021;30.09.2021;7
23.07.2024;2,23;28.06.2019;Портфель4;5297675;28.06.2019;8066;Отдел взаимодействия;22.07.2024;NULL;7
08.11.2021;2,14;28.06.2019;Портфель5;5297697;28.06.2019;12059;Отдел Сопровождения Исполнительных Производств;03.08.2021;10.11.2021;7
18.08.2020;0,3;28.06.2019;Портфель1;5297767;28.06.2019;8066;Отдел взаимодействия;29.07.2020;29.12.2020;7
25.01.2021;556,96;28.06.2019;Портфель2;5297767;28.06.2019;9406;Отдел взаимодействия;19.01.2021;14.07.2021;7
28.06.2023;2672,16;28.06.2019;Портфель3;5297783;28.06.2019;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;11.08.2023;7
02.08.2023;25,18;28.06.2019;Портфель4;5297783;28.06.2019;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;11.08.2023;7
28.06.2023;2127,54;28.06.2019;Портфель5;5297783;28.06.2019;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;11.08.2023;7
